id,category,product_id
6993,dairy/joghurts,1567
6994,pastry/sweet,1568
6995,meat/meat,1568
6996,dairy/milk,1568
6997,basic/tea-coffee-soups,1569
6998,drinks/juice,1569
6999,snacks/sweet,1569
7000,meat/meat,1570
7001,basic/instant,1570
7002,pastry/sweet,1570
7003,meat/fish,1571
7004,basic/instant,1571
7005,meat/meat,1571
7006,drinks/non-alcoholic,1572
7007,home/maintenence,1572
7008,drinks/alcohol,1572
7009,home/office,1573
7010,dairy/joghurts,1573
7011,eating,1573
7012,drinks/non-alcoholic,1574
7013,home/maintenence,1574
7014,drinks/alcohol,1574
7015,fruits-veg/vegetable,1575
7016,fruits-veg/fruit,1575
7017,pastry/basic,1575
7018,drinks/non-alcoholic-beer,1576
7019,drinks/beer,1576
7020,free-time/toys,1576
7021,dairy/joghurts,1577
7022,meat/fish,1577
7023,home/office,1577
7024,drinks/beer,1578
7025,home/decorations,1578
7026,home/accessories,1578
7027,fruits-veg/vegetable,1579
7028,fruits-veg/fruit,1579
7029,dairy/cheese,1579
7030,fruits-veg/vegetable,1580
7031,home/maintenence,1580
7032,meat/meat-products,1580
7033,meat/meat-products,1581
7034,meat/fish,1581
7035,home/plants-garden,1581
7036,home/office,1582
7037,drinks/beer,1582
7038,home/maintenence,1582
7039,home/accessories,1583
7040,fruits-veg/fruit,1583
7041,pastry/other,1583
7042,dairy/joghurts,1584
7043,snacks/salty,1584
7044,drinks/beer,1584
7045,dairy/cheese,1585
7046,dairy/joghurts,1585
7047,basic/baking,1585
7048,basic/baking,1586
7049,drinks/non-alcoholic,1586
7050,home/accessories,1586
7051,dairy/butter,1587
7052,dairy/lact-free,1587
7053,basic/oil-acid-grease,1587
7054,meat/smoked,1588
7055,health/vitamins-ointments,1588
7056,home/accessories,1588
7057,dairy/cheese,1589
7058,home/accessories,1589
7059,baby/supplies-hygiene,1589
7060,drinks/beer,1590
7061,dairy/cheese,1590
7062,dairy/joghurts,1590
7063,dairy/cream,1591
7064,basic/baking,1591
7065,dairy/joghurts,1591
7066,dairy/milk,1592
7067,dairy/cheese,1592
7068,dairy/joghurts,1592
7069,fruits-veg/vegetable,1593
7070,dairy/cheese,1593
7071,basic/spices,1593
7072,pastry/basic,1594
7073,pastry/salty,1594
7074,basic/sugar-flour-rice,1594
7075,pastry/sweet,1595
7076,meat/fish,1595
7077,dairy/cheese,1595
7078,meat/fish,1597
7079,dairy/cheese,1597
7080,pastry/sweet,1597
7081,snacks/sweet,1598
7082,basic/baking,1598
7083,dairy/milk,1598
7084,drinks/non-alcoholic,1599
7085,drinks/mineral-water,1599
7086,home/maintenence,1599
7087,basic/sauces,1600
7088,drugstore/beauty,1600
7089,baby/fake-food,1600
7090,drinks/mineral-water,1601
7091,basic/instant,1601
7092,fruits-veg/vegetable,1601
7093,eating,1602
7094,basic/instant,1602
7095,basic/tea-coffee-soups,1602
7096,basic/tea-coffee-soups,1603
7097,eating,1603
7098,basic/jams-marmelade-honey,1603
7099,health/vitamins-ointments,1604
7100,home/maintenence,1604
7101,health/medical-supplies,1604
7102,basic/baking,1605
7103,dairy/cheese,1605
7104,free-time/books-news-magazines,1605
7105,drinks/non-alcoholic,1606
7106,drinks/mineral-water,1606
7107,drinks/juice,1606
7108,pastry/salty,1607
7109,pastry/basic,1607
7110,home/plants-garden,1607
7111,home/maintenence,1608
7112,drugstore/beauty,1608
7113,auto/care,1608
7114,drinks/juice,1609
7115,basic/flavoring,1609
7116,snacks/sweet,1609
7117,home/office,1610
7118,dairy/lact-free,1610
7119,free-time/books-news-magazines,1610
7120,drinks/beer,1611
7121,dairy/cheese,1611
7122,drinks/wine,1611
7123,home/maintenence,1612
7124,home/decorations,1612
7125,snacks/sweet,1612
7126,basic/instant,1613
7127,pastry/sweet,1613
7128,dairy/joghurts,1613
7129,drinks/non-alcoholic,1614
7130,frozen/sweet,1614
7131,basic/spices,1614
7132,drinks/non-alcoholic,1615
7133,basic/baking,1615
7134,frozen/sweet,1615
7135,drinks/non-alcoholic,1616
7136,home/maintenence,1616
7137,drugstore/beauty,1616
7138,health/vitamins-ointments,1617
7139,drinks/mineral-water,1617
7140,health/medical-supplies,1617
7141,home/office,1618
7142,basic/baking,1618
7143,free-time/visual,1618
7144,free-time/visual,1619
7145,home/office,1619
7146,fashion/clothes,1619
7147,home/office,1620
7148,home/maintenence,1620
7149,other,1620
7150,home/office,1621
7151,home/maintenence,1621
7152,meat/deli,1621
7153,home/office,1622
7154,home/plants-garden,1622
7155,frozen/fruit-vegetable,1622
7156,home/office,1623
7157,health/vitamins-ointments,1623
7158,meat/deli,1623
7159,home/office,1624
7160,home/maintenence,1624
7161,frozen/fruit-vegetable,1624
7162,home/office,1625
7163,health/vitamins-ointments,1625
7164,home/maintenence,1625
7165,home/maintenence,1626
7166,home/office,1626
7167,home/decorations,1626
7168,home/office,1627
7169,home/maintenence,1627
7170,home/accessories,1627
7171,home/office,1628
7172,home/maintenence,1628
7173,home/accessories,1628
7174,home/maintenence,1629
7175,health/vitamins-ointments,1629
7176,home/office,1629
7177,home/maintenence,1630
7178,auto/care,1630
7179,free-time/toys,1630
7180,drugstore/hygiene,1471
7181,home/maintenence,1471
7182,drugstore/beauty,1471
7183,baby/supplies-hygiene,1631
7184,snacks/salty,1631
7185,drinks/beer,1631
7186,free-time/books-news-magazines,1632
7187,dairy/cheese,1632
7188,basic/baking,1632
7189,fruits-veg/fruit,1633
7190,free-time/books-news-magazines,1633
7191,eating,1633
7192,fruits-veg/fruit,1634
7193,free-time/books-news-magazines,1634
7194,eating,1634
7195,drinks/beer,1635
7196,drinks/non-alcoholic-beer,1635
7197,free-time/toys,1635
7198,fruits-veg/vegetable,1636
7199,basic/sugar-flour-rice,1636
7200,meat/deli,1636
7201,drinks/non-alcoholic,1637
7202,drinks/wine,1637
7203,drinks/alcohol,1637
7204,meat/meat,1638
7205,home/maintenence,1638
7206,basic/tea-coffee-soups,1638
7207,pastry/sweet,1639
7208,dairy/joghurts,1639
7209,health/vitamins-ointments,1639
7210,snacks/sweet,1640
7211,pastry/sweet,1640
7212,dairy/joghurts,1640
7213,auto/fuel,1641
7214,other,1641
7215,drinks/alcohol,1641
7216,home/decorations,1642
7217,pastry/sweet,1642
7218,meat/fish,1642
7219,frozen/sweet,1643
7220,fruits-veg/vegetable,1643
7221,drinks/alcohol,1643
7222,home/plants-garden,1644
7223,free-time/books-news-magazines,1644
7224,home/office,1644
7225,home/plants-garden,1645
7226,free-time/books-news-magazines,1645
7227,basic/baking,1645
7228,home/maintenence,1646
7229,drugstore/beauty,1646
7230,auto/care,1646
7231,basic/pasta,1647
7232,free-time/toys,1647
7233,home/laundry,1647
7234,basic/morning,723
7235,basic/canned-fish,723
7236,basic/jams-marmelade-honey,723
7237,free-time/books-news-magazines,1648
7238,baby/supplies-hygiene,1648
7239,home/plants-garden,1648
7240,basic/sugar-flour-rice,1649
7241,basic/spices,1649
7242,basic/oil-acid-grease,1649
7243,basic/sugar-flour-rice,1650
7244,basic/spices,1650
7245,dairy/joghurts,1650
7246,pastry/sweet,1651
7247,pastry/other,1651
7248,frozen/instant,1651
7249,basic/pasta,1652
7250,pastry/other,1652
7251,free-time/books-news-magazines,1652
7252,basic/canned-fish,1064
7253,pastry/salty,1064
7254,meat/deli,1064
7255,basic/canned-fish,1653
7256,basic/pasta,1653
7257,home/office,1653
7258,basic/pasta,1654
7259,home/office,1654
7260,pastry/sweet,1654
7261,meat/meat-products,640
7262,basic/spread,640
7263,meat/smoked,640
7264,dairy/cheese,635
7265,drinks/alcohol,635
7266,basic/tea-coffee-soups,635
7267,home/maintenence,1655
7268,fruits-veg/fruit,1655
7269,home/plants-garden,1655
7270,pastry/sweet,1656
7271,snacks/sweet,1656
7272,dairy/joghurts,1656
7273,dairy/cheese,789
7274,dairy/joghurts,789
7275,fruits-veg/vegetable,789
7276,frozen/sweet,1657
7277,snacks/sweet,1657
7278,dairy/joghurts,1657
7279,pastry/sweet,373
7280,home/decorations,373
7281,snacks/sweet,373
7282,snacks/sweet,1299
7283,pastry/sweet,1299
7284,drinks/alcohol,1299
7285,basic/oil-acid-grease,1658
7286,auto/care,1658
7287,dairy/milk,1658
7288,pastry/basic,1659
7289,basic/canned-fruits-vegetable,1659
7290,fruits-veg/fruit,1659
7291,basic/oil-acid-grease,1660
7292,basic/sauces,1660
7293,pastry/sweet,1660
7294,health/vitamins-ointments,1661
7295,basic/oil-acid-grease,1661
7296,snacks/sweet,1661
7297,snacks/sweet,1662
7298,dairy/milk,1662
7299,basic/spread,1662
7300,meat/meat-products,1663
7301,home/laundry,1663
7302,home/cleaning,1663
7303,basic/instant,1664
7304,basic/baking,1664
7305,meat/fish,1664
7306,health/vitamins-ointments,1665
7307,health/medical-supplies,1665
7308,home/maintenence,1665
7309,drinks/beer,1666
7310,pastry/salty,1666
7311,pastry/basic,1666
7312,fruits-veg/vegetable,1668
7313,pastry/salty,1668
7314,drinks/beer,1668
7315,basic/tea-coffee-soups,1670
7316,drinks/juice,1670
7317,snacks/salty,1670
7318,basic/tea-coffee-soups,1671
7319,free-time/books-news-magazines,1671
7320,meat/meat-products,1671
7321,frozen/sweet,1672
7322,fruits-veg/vegetable,1672
7323,drinks/alcohol,1672
7324,frozen/sweet,1673
7325,snacks/sweet,1673
7326,drinks/non-alcoholic,1673
7327,basic/spread,1674
7328,dairy/cheese,1674
7329,dairy/lact-free,1674
7330,fruits-veg/fruit,1675
7331,drinks/wine,1675
7332,drinks/alcohol,1675
7333,frozen/sweet,1676
7334,drinks/non-alcoholic,1676
7335,basic/canned-fruits-vegetable,1676
7336,pastry/sweet,1677
7337,snacks/sweet,1677
7338,home/accessories,1677
7339,snacks/sweet,1678
7340,dairy/joghurts,1678
7341,dairy/milk,1678
7342,basic/spices,1679
7343,dairy/cheese,1679
7344,drinks/alcohol,1679
7345,dairy/cheese,1680
7346,dairy/joghurts,1680
7347,home/accessories,1680
7348,pastry/sweet,1681
7349,auto/care,1681
7350,home/accessories,1681
7351,snacks/sweet,1682
7352,health/vitamins-ointments,1682
7353,pastry/sweet,1682
7354,dairy/milk,1683
7355,dairy/cheese,1683
7356,drinks/wine,1683
7357,dairy/cheese,1684
7358,drinks/alcohol,1684
7359,basic/tea-coffee-soups,1684
7360,dairy/butter,1685
7361,basic/oil-acid-grease,1685
7362,dairy/lact-free,1685
7363,pastry/sweet,1686
7364,home/office,1686
7365,home/maintenence,1686
7366,pastry/sweet,1687
7367,basic/tea-coffee-soups,1687
7368,fruits-veg/dried-nuts,1687
7369,basic/baking,1688
7370,home/plants-garden,1688
7371,basic/spread,1688
7372,meat/meat-products,1689
7373,meat/meat,1689
7374,home/laundry,1689
7375,pastry/basic,1690
7376,meat/meat-products,1690
7377,meat/meat,1690
7378,pastry/basic,1691
7379,basic/tea-coffee-soups,1691
7380,meat/meat-products,1691
7381,basic/tea-coffee-soups,1692
7382,snacks/sweet,1692
7383,pastry/sweet,1692
7384,drugstore/dental,1393
7385,dairy/joghurts,1393
7386,frozen/sweet,1393
7387,drugstore/dental,1694
7388,health/vitamins-ointments,1694
7389,drugstore/hygiene,1694
7390,drugstore/dental,1695
7391,health/vitamins-ointments,1695
7392,other,1695
7393,drugstore/dental,1354
7394,drugstore/beauty,1354
7395,home/maintenence,1354
7396,baby/food,1355
7397,drinks/non-alcoholic,1355
7398,baby/fake-food,1355
7399,dairy/joghurts,1610
7400,free-time/books-news-magazines,1610
7401,dairy/lact-free,1610
7402,basic/tea-coffee-soups,1696
7403,drinks/alcohol,1696
7404,drinks/wine,1696
7405,snacks/salty,1697
7406,frozen/instant,1697
7407,meat/meat,1697
7408,pastry/salty,1607
7409,pastry/basic,1607
7410,home/accessories,1607
7411,basic/baking,1698
7412,dairy/lact-free,1698
7413,drinks/non-alcoholic,1698
7414,home/maintenence,1699
7415,drinks/non-alcoholic,1699
7416,health/vitamins-ointments,1699
7417,basic/tea-coffee-soups,1700
7418,drinks/juice,1700
7419,snacks/sweet,1700
7420,drinks/juice,1701
7421,snacks/salty,1701
7422,fruits-veg/fruit,1701
7423,basic/baking,1605
7424,dairy/cheese,1605
7425,free-time/books-news-magazines,1605
7426,home/maintenence,1612
7427,home/decorations,1612
7428,snacks/sweet,1612
7429,drinks/non-alcoholic,1615
7430,basic/baking,1615
7431,frozen/sweet,1615
7432,home/maintenence,1702
7433,drugstore/beauty,1702
7434,drinks/non-alcoholic,1702
7435,frozen/instant,1703
7436,meat/fish,1703
7437,pastry/sweet,1703
7438,basic/sauces,1704
7439,drinks/alcohol,1704
7440,drugstore/beauty,1704
7441,frozen/instant,1705
7442,pastry/salty,1705
7443,basic/sauces,1705
7444,drinks/non-alcoholic,1706
7445,home/maintenence,1706
7446,drugstore/beauty,1706
7447,drinks/non-alcoholic,1614
7448,frozen/sweet,1614
7449,dairy/milk,1614
7450,basic/instant,1613
7451,dairy/joghurts,1613
7452,pastry/sweet,1613
7453,home/maintenence,1707
7454,drugstore/hygiene,1707
7455,drinks/alcohol,1707
7456,basic/flavoring,1708
7457,snacks/sweet,1708
7458,drinks/non-alcoholic,1708
7459,drinks/mineral-water,1709
7460,drinks/non-alcoholic,1709
7461,free-time/books-news-magazines,1709
7462,dairy/cheese,1710
7463,frozen/instant,1710
7464,basic/soy-products,1710
7465,drinks/mineral-water,1711
7466,drinks/non-alcoholic,1711
7467,free-time/books-news-magazines,1711
7468,basic/sauces,1712
7469,basic/spread,1712
7470,pastry/basic,1712
7471,home/plants-garden,1286
7472,drugstore/beauty,1286
7473,frozen/fruit-vegetable,1286
7474,pastry/sweet,1301
7475,basic/tea-coffee-soups,1301
7476,free-time/toys,1301
7477,pastry/sweet,1303
7478,basic/tea-coffee-soups,1303
7479,free-time/toys,1303
7480,pastry/sweet,1308
7481,basic/tea-coffee-soups,1308
7482,free-time/toys,1308
7483,pastry/sweet,1341
7484,basic/tea-coffee-soups,1341
7485,free-time/toys,1341
7486,pastry/sweet,1343
7487,home/decorations,1343
7488,drinks/beer,1343
7489,home/plants-garden,1424
7490,drugstore/beauty,1424
7491,frozen/fruit-vegetable,1424
7492,home/plants-garden,1426
7493,drugstore/beauty,1426
7494,frozen/fruit-vegetable,1426
7495,home/plants-garden,1428
7496,drugstore/beauty,1428
7497,frozen/fruit-vegetable,1428
7498,basic/sauces,1554
7499,basic/pasta,1554
7500,pastry/basic,1554
7501,drinks/beer,1596
7502,free-time/toys,1596
7503,drinks/non-alcoholic-beer,1596
7504,pastry/sweet,1667
7505,other,1667
7506,frozen/fruit-vegetable,1667
7507,pastry/sweet,1669
7508,other,1669
7509,frozen/fruit-vegetable,1669
7510,basic/tea-coffee-soups,1693
7511,dairy/joghurts,1693
7512,snacks/sweet,1693
7513,auto/fuel,1718
7514,other,1718
7515,drinks/alcohol,1718
7516,fruits-veg/fruit,1713
7517,free-time/books-news-magazines,1713
7518,eating,1713
7519,fruits-veg/fruit,1714
7520,free-time/books-news-magazines,1714
7521,eating,1714
7522,fruits-veg/fruit,1715
7523,free-time/books-news-magazines,1715
7524,eating,1715
7525,fruits-veg/fruit,1716
7526,free-time/books-news-magazines,1716
7527,eating,1716
7528,fruits-veg/fruit,1717
7529,free-time/books-news-magazines,1717
7530,eating,1717
7531,basic/baking,1719
7532,fruits-veg/vegetable,1719
7533,health/vitamins-ointments,1719
7534,snacks/sweet,1720
7535,drugstore/hygiene,1720
7536,basic/sauces,1720
7537,home/plants-garden,1721
7538,meat/fish,1721
7539,basic/canned-fruits-vegetable,1721
7540,home/maintenence,1722
7541,drinks/non-alcoholic,1722
7542,dairy/milk,1722
7543,pastry/basic,1723
7544,pastry/salty,1723
7545,basic/sugar-flour-rice,1723
7546,dairy/milk,1724
7547,basic/spices,1724
7548,snacks/sweet,1724
7549,snacks/sweet,1725
7550,health/vitamins-ointments,1725
7551,dairy/joghurts,1725
7552,fruits-veg/vegetable,1726
7553,drinks/non-alcoholic,1726
7554,fruits-veg/fruit,1726
7555,meat/meat-products,1663
7556,home/laundry,1663
7557,health/vitamins-ointments,1663
7558,meat/meat-products,1727
7559,home/cleaning,1727
7560,drinks/non-alcoholic,1727
7561,pastry/sweet,1728
7562,home/accessories,1728
7563,home/office,1728
7564,basic/instant,1664
7565,meat/fish,1664
7566,home/plants-garden,1664
7567,snacks/salty,1729
7568,pastry/salty,1729
7569,basic/canned-fruits-vegetable,1729
7570,snacks/sweet,1730
7571,health/vitamins-ointments,1730
7572,dairy/joghurts,1730
7573,drinks/non-alcoholic,1731
7574,snacks/sweet,1731
7575,home/maintenence,1731
7576,meat/meat,1465
7577,pastry/sweet,1465
7578,home/accessories,1465
7579,basic/pasta,1466
7580,basic/canned-fish,1466
7581,meat/fish,1466
7582,dairy/lact-free,1732
7583,pastry/basic,1732
7584,basic/instant,1732
7585,eating,1464
7586,free-time/books-news-magazines,1464
7587,drinks/beer,1464
7588,drinks/non-alcoholic,1735
7589,home/maintenence,1735
7590,home/accessories,1735
7591,dairy/cheese,1737
7592,fruits-veg/vegetable,1737
7593,drinks/beer,1737
7594,fruits-veg/vegetable,1738
7595,basic/canned-fruits-vegetable,1738
7596,dairy/cheese,1738
7597,home/maintenence,1739
7598,drugstore/beauty,1739
7599,drinks/alcohol,1739
7600,basic/morning,598
7601,basic/jams-marmelade-honey,598
7602,baby/food,598
7603,meat/meat-products,640
7604,basic/spread,640
7605,meat/smoked,640
7606,dairy/butter,1740
7607,dairy/lact-free,1740
7608,drinks/alcohol,1740
7609,basic/spread,1741
7610,meat/meat-products,1741
7611,auto/fuel,1741
7612,basic/canned-fruits-vegetable,1742
7613,baby/food,1742
7614,drinks/mineral-water,1742
7615,snacks/sweet,1743
7616,dairy/joghurts,1743
7617,pastry/sweet,1743
7618,fruits-veg/vegetable,1744
7619,dairy/cheese,1744
7620,basic/spices,1744
7621,fruits-veg/vegetable,1745
7622,fruits-veg/fruit,1745
7623,dairy/cheese,1745
7624,pastry/sweet,646
7625,basic/jams-marmelade-honey,646
7626,meat/fish,646
7627,fruits-veg/fruit,1746
7628,basic/canned-fruits-vegetable,1746
7629,basic/pasta,1746
7630,baby/supplies-hygiene,1749
7631,health/vitamins-ointments,1749
7632,basic/canned-fruits-vegetable,1749
7633,baby/supplies-hygiene,847
7634,dairy/milk,847
7635,baby/fake-food,847
7636,baby/food,1355
7637,drinks/non-alcoholic,1355
7638,drinks/mineral-water,1355
7639,baby/supplies-hygiene,1750
7640,basic/canned-fruits-vegetable,1750
7641,snacks/salty,1750
7642,fruits-veg/fruit,846
7643,baby/supplies-hygiene,846
7644,basic/spread,846
7645,baby/food,845
7646,health/vitamins-ointments,845
7647,fruits-veg/fruit,845
7648,meat/meat-products,1751
7649,fruits-veg/vegetable,1751
7650,fruits-veg/fruit,1751
7651,baby/food,1022
7652,dairy/joghurts,1022
7653,baby/supplies-hygiene,1022
7654,baby/supplies-hygiene,1020
7655,dairy/cheese,1020
7656,basic/canned-fruits-vegetable,1020
7657,baby/supplies-hygiene,1752
7658,health/vitamins-ointments,1752
7659,snacks/sweet,1752
7660,baby/food,1753
7661,basic/morning,1753
7662,baby/supplies-hygiene,1753
7663,baby/supplies-hygiene,1351
7664,home/maintenence,1351
7665,home/cleaning,1351
7666,basic/tea-coffee-soups,844
7667,home/maintenence,844
7668,meat/fish,844
7669,baby/food,1754
7670,snacks/sweet,1754
7671,dairy/joghurts,1754
7672,baby/food,1755
7673,snacks/sweet,1755
7674,dairy/joghurts,1755
7675,basic/tea-coffee-soups,1756
7676,home/maintenence,1756
7677,meat/fish,1756
7678,baby/food,1757
7679,basic/morning,1757
7680,dairy/joghurts,1757
7681,baby/food,1758
7682,snacks/sweet,1758
7683,basic/morning,1758
7684,dairy/milk,1759
7685,dairy/lact-free,1759
7686,dairy/joghurts,1759
7687,basic/pasta,1760
7688,home/plants-garden,1760
7689,drugstore/beauty,1760
7690,snacks/sweet,1761
7691,health/vitamins-ointments,1761
7692,home/maintenence,1761
7693,home/maintenence,1762
7694,home/accessories,1762
7695,home/cleaning,1762
7696,fruits-veg/fruit,1763
7697,basic/canned-fruits-vegetable,1763
7698,home/plants-garden,1763
7699,fruits-veg/vegetable,1764
7700,basic/canned-fruits-vegetable,1764
7701,fruits-veg/fruit,1764
7702,meat/smoked,1765
7703,meat/meat-products,1765
7704,dairy/cream,1765
7705,dairy/milk,1766
7706,dairy/cheese,1766
7707,drinks/mineral-water,1766
7708,fruits-veg/vegetable,1767
7709,dairy/cheese,1767
7710,free-time/books-news-magazines,1767
7711,home/accessories,1768
7712,dairy/cheese,1768
7713,home/office,1768
7714,fruits-veg/vegetable,1769
7715,dairy/cheese,1769
7716,basic/canned-fruits-vegetable,1769
7717,dairy/cheese,1770
7718,frozen/instant,1770
