id,receipt_id,ico,cash_register_code,issue_date,create_date,customer_id,dic,ic_dph,invoice_number,okp,paragon,paragon_number,receipt_number,type,tax_base_basic,tax_base_reduced,total_price,free_tax_amount,vat_amount_basic,vat_amount_reduced,vat_rate_basic,vat_rate_reduced,exemption,org_building_number,org_country,org_dic,org_ic_dph,org_ico,org_municipality,org_name,org_postal_code,org_property_registration_number,org_street_name,org_vat_payer,unit_building_number,unit_cash_register_code,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,unit_type,pkp,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by
281,O-3063C1EBB75D4C9FA3C1EBB75D3C9FCB,00604381,88820204914070277,10.12.2023 19:29:57,10.12.2023 19:29:57,,2020491407,SK2020491407,,1b4a8ebe-a4ad995e-7cdc352c-3e6f0608-adec267e,b'\x00',,5005,PD,17.42,0.0,20.9,,3.48,0.0,20.0,10.0,b'\x00',,Slovensko,2020491407,SK2020491407,00604381,Bratislava - mestská časť Petržalka,"OMV Slovensko, s.r.o.",,25,Einsteinova,b'\x01',,88820204914070277,Slovensko,Bratislava,85101,17,Einsteinova,,STANDARD,WM7f5rvyMjEUkYA75f9Bc7ckuAP4nJ4WCovFLlKTOn23By1OgcbzFLEMtD19YFfWofcnwfahROf8Jkrl+I92eih9ht2m2GIWJV2w7+eZWJIs7IFUWQ7dba63zxoTnhgOauhnzIJsMYHGhLIA5LuxZAtDeeqoUEg3EUVz2XnoOU2afPHBPWs7/KrPssUmqeX7ul3FlzyKe1/aPhFETZ5BXVqnzjh5GtV0kWWivDrqISuZiw9pmFps828fF7Q5NCfGoFBvfGYTyRUNOkkVQSOOpOHLUTCYwPC4l+Xm9NkRnhFOgzQLiOHMiPqwE0/fAIJh/28ZO34SW0eDLlFUtQc3PA==,Auto-moto/null,39,122,2023-12-12 07:30:35,2023-12-12 07:30:35,7,7
282,O-8C5B09800D5245289B09800D527528D5,46279792,88820233103220001,06.12.2023 16:09:01,06.12.2023 16:09:01,,2023310322,SK2023310322,,4849DEC8-285B332D-B7A36797-17D6F4F2-20F719CA,b'\x00',,685,PD,36.67,0.0,44.0,,7.33,0.0,20.0,10.0,b'\x00',,Slovensko,2023310322,SK2023310322,46279792,Bratislava - mestská časť Rača,decoLED SK s.r.o.,,10A,Karpatské námestie,b'\x01',,88820233103220001,Slovensko,Prešov,08005,3,Ľ. Podjavorinskej,,STANDARD,cJkdrGoojHUbMuXGF2sTcM6/PxD7n3dg6QOm35nB7O0f926HvPbZNK2+VDlJpJr8KtutUjrHSAh1KBYoFkbY5c7qie6bI+oelW03rfHfQXu2VpXotzlXjEzddjl+D/zw6v/Iau8/XfD5VEOtMJoSfkKWZNwA/5hqoqZbubJQkaWFDbsbBq+gHqCl7R5qQQg6NWrVVjqeLbKjYl+mYHmZWAAwp4flfkXDAdZ7FfXVtjiwvhAUccUGaX15HD/+7u5iMcsYUDwPXhi47Ts0sXF2mvYXEg6TrJ5NYjaxzk4WePAjFJhi4j2hQmnw7hGXyMfF2/ltsSyTJKBX5t0wi7xD8Q==,Zábava a oddych/null,109,123,2023-12-12 07:30:50,2023-12-12 07:31:01,7,7
283,O-CEF74A0B91B24BE5B74A0B91B2BBE542,47365579,88820238525010015,05.12.2023 20:12:36,05.12.2023 20:12:36,,2023852501,,,20fe3d48-c808a86a-46373ea5-825aa9b1-d8311206,b'\x00',,253,PD,,,9.0,9.0,,,,,b'\x00',,Slovensko,2023852501,,47365579,Bratislava - mestská časť Petržalka,PAG investment s.r.o.,,6a,Nám. Hraničiarov,b'\x00',,88820238525010015,Slovensko,Bratislava,84101,27,Drobného,,STANDARD,OUghx/vRk8F2sRqV5brwFnEvo+cY7u5yn3fQDClOClpc2uzX6IXOGwAy1JYqYG4gLnI70QATPJU2YeXFOSC4PNngcS1fuNYui0VtHoAmNJdCI/iAVQMtZDgkfjC8u3JKgdQhuIE2TidUjk6kIUx6nIqBar2jyTs+Uh5lNZJ2SouJl+4VMxDgWjpYSsZFLL+lRU7au1kH9p2gh03Rk4jZMiRNoGEai2HlJCk1BLEQcj9vCEU9HoRj7YPn4uYhXdz0wm+05udfsxERlCV9hsJOOUDiw9k866cz/OmzA9I5cr9R+oLnMPi8jRPG8FbpGvhrM9H7PiI8pMWNPsOF/JKrgA==,Oblečenie a obuv/null,106,119,2023-12-12 07:32:28,2023-12-12 07:34:45,7,7
284,O-41C0A388F102422580A388F102F225BF,52670104,88821211358410002,05.12.2023 19:34:47,05.12.2023 19:34:47,,2121135841,SK2121135841,,A0DB5347-DF4CAB1B-034B5DBD-32354CC7-E4507271,b'\x00',,295,PD,20.83,0.0,25.0,0.0,4.17,0.0,20.0,10.0,b'\x00',90,Slovensko,2121135841,SK2121135841,52670104,Dunajská Lužná,Loupol s. r. o.,,,Školská,b'\x01',,88821211358410002,Slovensko,Bratislava,81107,2,Mickiewiczova,,STANDARD,hmMw85F7v4za1SYmI7UWf3Ptq4Za1b5/4sCAXQ+mpS21YlVSo8iWYJfIoac9uE+XAWIjzYDdTLZ7O9xFvboQ7m31pXinE4sR5Px/BpLTr58PIJvs4B+v2tDRDJLwMOYHe/DPKaB4zd0RZlr0YfS2GvLfqdS54OlqWry71t22GOxbw8acvjaIYBJdj5Vc/r4ok3hVwF01RKXEujK3GRWFesX2iGj1gzaPkBRvCtiORCqHiAFT5PbaBO0HR0I4McbGA0eCBy3zQN01q4dYCbBfOF1jp77uhf/tFAJVkox8X6lRs/MqZHpf42bJTUzg0wkPOlaOhzGPMVHL7RD02D6OrQ==,Stravovanie/null,110,124,2023-12-12 07:35:06,2023-12-12 07:35:17,7,7
285,O-230AFB13C3E141448AFB13C3E1314424,31569323,88820204669870030,07.12.2023 12:51:21,07.12.2023 12:51:21,,2020466987,SK2020466987,,6a29a364-529e7060-ab44ca28-06bccf1e-2ee2f70c,b'\x00',,1738,PD,11.66,,13.99,,2.33,,20.0,,b'\x00',,Slovensko,2020466987,SK2020466987,31569323,Prievidza,"ALLTOYS, spol. s r.o.",,13A,Ciglianska cesta,b'\x01',,88820204669870030,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,URDPjpZF24ac8l7nOBLWQfVDiWLv1qzMXMMZ8plszWI0mM662UBIvXOoXqEcjNjiqygRWAHIVjlAMpDOLXB/C6bsF+7ed10i/hUq3nAI0/Z/WSzni8jgF6bz4Upi+qZLLGGriFVdZurF73aBcd25qD0j8wd6qWOKjWFz25jywRFCm5HOC4LWLzLNxxdC6CdSV7Ys8YrpUsyRXUhAR39nk4F1ISgc9J1/qmsnBcMefJJeU2UzQtG5LK+ft/9EtgabOFCH+67ZnwrM4sDj8/yDdmPKbEC/eQPgbukZmLFX8rfGkRYtjunhggWmECs0iDR2c5a9jdfj7xHE2QaN9rX/9w==,Zábava a oddych/null,10,13,2023-12-12 07:36:07,2023-12-12 07:36:07,7,7
286,O-64B3C14575214F59B3C14575210F5956,36811271,88820224284740029,07.12.2023 12:39:22,07.12.2023 12:39:22,,2022428474,SK2022428474,,8FA9BD93-78F74857-65E38306-D84F781B-3EC5E36A,b'\x00',,97,PD,4.16,0.0,4.99,0.0,0.83,0.0,20.0,10.0,b'\x00',10,Slovensko,2022428474,SK2022428474,36811271,Bratislava - mestská časť Staré Mesto,Lindex Slovakia s.r.o.,,129,Gorkého,b'\x01',,88820224284740029,Slovensko,Bratislava,82108,3,Mlynské Nivy,,STANDARD,HVdRbpMUtfn1eoUEtYALFk3f3aqk6rlsuYubwOfTS+Yq2hs8ZiFuX41rLdhc6pujjjp4TJO8XnidkfTkWHd2j0ZiAVhkq5ITZsMv7AHgiE4f0mrGUpFtMIFmMB47EZ93BXF+sMQGJhnmR0nr3y7oZbNxgD2NWutx8OR69M1jyt3MJtJc/0Bo5SwfeptGgrZjYx3sVMASRR1eesEnAeLW+Jh4IITcfQpIz7jjPRv287jZ+Duk9gKyo1ptv7XKyzlBgpEmrjS+dyoZSmjKWX7z4TApGCSATSG4CJkRUH40Y3SZdxCv1cthbPk+xwgDK9ww73L0O+avOFqnLKmjXMNIZw==,Oblečenie a obuv/null,111,125,2023-12-12 07:36:34,2023-12-12 07:36:41,7,7
287,O-FF475A57302E4E13875A57302ECE13B1,46868674,88820236268580450,07.12.2023 11:58:16,07.12.2023 11:58:16,,2023626858,SK2023626858,,3F0083CC-C6F30D15-8DB58710-B5EF0AA6-1343F830,b'\x00',,964,PD,3.25,0.0,3.9,0.0,0.65,0.0,20.0,10.0,b'\x00',,Slovensko,2023626858,SK2023626858,46868674,Bratislava - mestská časť Ružinov,Pepco Slovakia s. r. o.,,6,Nevädzová,b'\x01',,88820236268580450,Slovensko,Bratislava,82108,3,Mlynské Nivy,,STANDARD,c4wfWnA5azqKtVT3ugFSvf7Vk2KyXWTXv6ujWKsqs63dqUbSNrYx9lpq/J1badHBmiwE5fFIVUGK+p85FUODfRuZEM/UmsfRBxo7q4wzY+rOlWaBmF/ciJroHxV1M6uHPLtdSlLKQjiE3gvId4AT6ybZFdhc7yz1GyBSlZv1eMx4jf0V0K6+SRfs/LjeIdSQJCUf24hzdFQBTHcwX++M+608qbHEqWfJN0LHirFP7O2JcZXC69pBT65S0oCUTJ4ihJp7jG4URJlaq7Dm/uVacHH3OMe/lRWTQ2D5cIXlgP8Qw6iwNkCWxlN/8Oi5qmifq5bQ4SvrngNkZs3qtetrkg==,Oblečenie a obuv/null,48,54,2023-12-12 07:36:50,2023-12-12 07:36:50,7,7
288,O-DEE0DD66281B437EA0DD66281B837E28,44511787,88820227262990001,07.12.2023 10:39:24,07.12.2023 10:39:24,,2022726299,SK2022726299,,6e82ac63-0ec7b04c-2ca64f3d-cb55a225-46ba8bc1,b'\x00',,932,PD,6.42,,7.7,,1.28,,20.0,,b'\x00',,Slovensko,2022726299,SK2022726299,44511787,Bratislava - mestská časť Ružinov,"Bio - Slnečnica, s. r. o.",,32-36,Velehradská,b'\x01',,88820227262990001,Slovensko,Bratislava - mestská časť Ružinov,82108,32-36,Velehradská,,STANDARD,emsJo+71pyX0fn9ujzZ7GGXK0Yvv1bZ1Sc9RKWnE6fAt7gEsummulcKagKMpDnW4KtQHdbBcKSscZW5bjIl3u8nuf8WzNeiWf2dM3eVJVjto4rreUNWi4tYOJwViOlDdpKg/LRn7vPcZcau0k6OqphX2e3bG5k9FDKfIj7meeiE6O8xguwbIFfniMJG1MvXcPsiA4ize7EnAtchOb0ZMUrhi7yboC6Tvx/iiMNUTT8ABIRyzmet+DWvdelClKpznMKiGrY5aEtY84fwlEeE1XVAaSOZbZaq5rC0Vw7fb0Wh5h2aRjuJniG/Ddga+q+GqYmPtVaVCn4iFnQGKx17BSA==,Stravovanie/null,54,61,2023-12-12 07:37:06,2023-12-12 07:37:06,7,7
289,O-A8D90CE70EF44F8C990CE70EF4EF8C3E,36008303,88820204512680031,07.12.2023 12:03:17,07.12.2023 12:03:17,,2020451268,SK2020451268,,3B0404A4-F970C5D9-188E5F64-C50A48CC-5A7214F7,b'\x00',,1267,PD,14.16,0.0,16.99,0.0,2.83,0.0,20.0,10.0,b'\x00',22,Slovensko,2020451268,SK2020451268,36008303,Žilina,"ALBI, s.r.o.",,8557,Oravská ulica,b'\x01',,88820204512680031,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,TFoh+oQ4qeIyvpCP90UjV03CXanejCJO/4fkEKk/27XQxHP//Sy883WJny9qghTCO5PkOZCqNF7Mrxa3qugIuuWduRv0B0JnFTlStJWxN8CfeSeB65qqyhl3ha7ey7ffGz2/Dl60trPy8y/h2VgOeM00a7RS2MadnmuPpmbHVaawPdF3azvnkPu11iFU8DuiWoqqnCUw1Lrp7uWuEfG7BaKz8+2bLQxyXwo5RvRlXETWEZfLQsMkkdNbRExLwWjGr6FZAsRH5OvlmUYNgMfQwpxKT9Zj8YgY48W2HUoTKIYAtNsZqzk2L6QjXk8KRjAyzwOXGh8LRyqUTj/N1PfDMg==,Zábava a oddych/null,45,51,2023-12-12 07:37:22,2023-12-12 07:37:22,7,7
290,O-A637AC5993094870B7AC599309E870BC,00168882,88820204012620249,07.12.2023 11:23:38,07.12.2023 11:23:38,,2020401262,SK2020401262,,6e87c614-0c38cec1-805c4cdf-7a588634-93a2475d,b'\x00',,1875,PD,12.69,1.54,16.92,0.0,2.54,0.15,20.0,10.0,b'\x00',,Slovensko,2020401262,SK2020401262,00168882,Nové Zámky,"COOP Jednota Nové Zámky, spotrebné družstvo",,6,Hlavné nám.,b'\x01',,88820204012620249,Slovensko,Bratislava,82109,7-8,"Prev.č.518, Dulovo nám.",,STANDARD,AowWswMoNpYMpEE3wzdr/I4Y0uPJt6FUEsPf2yrpAh9m99SJd2OKpy0M50u+yuAILRAbiW0xI24kTXbPKymPg40LBzPY/z+CANZYklsHIXaf4ZEj5PKAO+1l00P0OE97EjaAvmQ2DG+IezR5H0aBZR6zKukoTktkTPgyOnntuZ/2IXDJ8nGpsWpu9JfgoQCfc1bRKNy9HVgCjcC50XCwXXFK+fbVU2VEAMwJADRZUmCWTOvbHb2AqGZizWqy8x5YqqlLjbN+Jj+/WKX4hgA/jHipBaxL+z56b/1/WYQhNuA04MVOKT0s+RB5me6wbrVkCp6kKh97nQryf/nc+g/t1Q==,Stravovanie/null,22,56,2023-12-12 07:37:50,2023-12-12 07:37:50,7,7
291,O-A74E676430CA43E98E676430CA73E9C6,35793783,88820202794151808,08.12.2023 12:30:33,08.12.2023 12:30:33,,2020279415,SK2020279415,,3E271E03-1686D923-E5425B34-C0BC08D9-9267967B,b'\x00',,2533,PD,35.68,7.39,50.95,0.0,7.14,0.74,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',57A,88820202794151808,Slovensko,Bratislava,82109,16260,Trenčianska II.,,STANDARD,KJzfgiz7Yw7/WNmh6CMMlu5CPG0b4N2w8tVhp3KyxgUgbTJJj9RF1uwDnEuF/k9cDyaemd3359cq2zT19LJmiWALU3OEw/j//9YzNxUbog7SPHCE537znNwnnuJaub9M1AY2drSkdKAdzoU72Srdeb5nAwQdVoAyU9NrCWElrQO8z7NWSPgZvb5ZLpvwe51ezI0lQO/Etec4tLSROb11nPSFoysKLODIheRR+z5WAtpem/uSiVCkIFC01LrGD27ieTVvPPGoQ/Wje34LcOfi5uGtAEcDbTQyNonb6xmaA3z209fPNM/mUymY3KDRvWSRitEhMAnhPxBgkIoQmb3BIA==,Stravovanie/null,3,11,2023-12-12 07:38:11,2023-12-12 07:38:11,7,7
292,O-F98B538DF513417B8B538DF513717B06,52983005,88821213292650001,09.12.2023 10:27:20,09.12.2023 10:27:20,,2121329265,SK2121329265,,A78A740C-CAC97A39-D4C242A7-69F34BE7-B1634A6C,b'\x00',,136,PD,,19.09,21.0,,,1.91,,10.0,b'\x00',,Slovensko,2121329265,SK2121329265,52983005,Bratislava - mestská časť Staré Mesto,"JUMP Park Senica, s. r. o.",,14,Michalská,b'\x01',,88821213292650001,Slovensko,Senica,90501,1525,Železničná,,STANDARD,0zLyzkngjYKjMK5G3tY+Y3DYoDXL0ZNSqn53ROJ2uv+tPt5CIEJalocQFyhOPKAjkurQ67TWJu0Epnspf7h+yJ9Sz4iq2MLRO8vA1N/ph5ceJ/mSvWi4r5h9bHCV/pNLufXdeBTRtviypn/91RfGGZPdMGwsGGRHe5Sz+8ANmFyxhbdZBcTVobz3AAHmyPGNtDFFn1e9emYEk15QfMRtM5gXkIJ6goSjMn+7UKn8Vhv48qbj8wNxI1mvuFCwzInwbwEToGU+fCSPRlKWrnZIN5TxnVW0eRcIAoCBDjtTRpabOSGrdf/KzdwvQwgXC3ZMC773igdxC3PtMV8N6orMng==,Zábava a oddych/null,112,126,2023-12-12 07:38:26,2023-12-12 07:38:32,7,7
293,O-45EBF33CEA444570ABF33CEA4455705A,52983005,88821213292650001,09.12.2023 11:31:46,09.12.2023 11:31:46,,2121329265,SK2121329265,,83EE2972-9F101452-EC85F874-E7D5DB1E-1C78D5C3,b'\x00',,140,PD,,19.09,21.0,,,1.91,,10.0,b'\x00',,Slovensko,2121329265,SK2121329265,52983005,Bratislava - mestská časť Staré Mesto,"JUMP Park Senica, s. r. o.",,14,Michalská,b'\x01',,88821213292650001,Slovensko,Senica,90501,1525,Železničná,,STANDARD,libkz5rqCiG2MlT/FFjnOXZ3kgp1IEYT5lyyTissGoUoXE6iYOFPACIe0CYhF0tF2ewenbRt/e+yoyWfT1IG9itdf3P4QXBXQ4TkJh59umW4wciKt0k11lv3/IwLyMpZYMOHssr3pXiwdnQjUwVU711Satvio8AXX3+dGmTnUCPPSXM5c8BnOtd7xrIk8POca8qonLw6LNNDEZDMAUlq+PIAXRowceAsoCFJe5sP3k6Udumn8GPdilw8AhNgYAxuQNcNgXCRdnhRwBHnBkjh+v+8MNN+HBabmL0+xKqd1q+CkzwMIJxG4/Fn1wSzimI0I1qa9hzuJYXgUlmMhV8XVA==,Zábava a oddych/null,112,126,2023-12-12 07:38:43,2023-12-12 07:38:43,7,7
294,O-2ACC31A52C1041618C31A52C10A161B4,43196632,88810248827930001,18.12.2023 15:35:49,18.12.2023 15:35:49,,1024882793,SK1024882793,,AD190A59-0F46A546-146F926F-553CB96E-33375FF2,b'\x00',,1443,PD,25.8,0.0,30.96,0.0,5.16,0.0,20.0,10.0,b'\x00',,Slovensko,1024882793,SK1024882793,43196632,Bratislava - mestská časť Staré Mesto,Eva Ladzianska - F.O.T.,,19,Heydukova,b'\x01',,88810248827930001,Slovensko,Bratislava,82108,9,Miletičova,,STANDARD,CwtC0cvwfRog9yy1BkZMP6Xv/MCSE1y1it1sDBQCffjsGrNoOM9fYEI+mOfW0/XDPFPQ6P4QmeFOdb4aDWMcIplbIpnLsFM4xuitj1E0j46ZKxU5o+twDXJjk0KdSs0pqBf5GdpLwwq7PBtkTBm69zXEXucZsXqnE8f8eFl06f3mTrYnE1Ug7Vh6JSWBs9+GtvphXYCCMwrV5on6+E9M/t5DXSeYsplE3VQPBeh7Yv5yDrT3cku4CKf4vbYPvDXWdPYjtCzudVUH03Po9SRKG3gYzF2AsbBCAXUfIcEZCDsF7CUN0ULMaycuJqhHV4evWl5ghxd0Raa0qJs/O67tbw==,Stravovanie/null,113,127,2023-12-20 08:22:36,2023-12-20 08:22:41,7,7
295,O-CDC785CD22444B6F8785CD22446B6FB1,53044061,88821212370850017,19.12.2023 15:49:47,19.12.2023 15:49:47,,2121237085,SK2121237085,,8C988818-C7E5DD7F-9BDF43E9-BBC3C795-7398FDBA,b'\x00',,6061,PD,16.77,0.0,20.12,0.0,3.35,0.0,20.0,10.0,b'\x00',40,Slovensko,2121237085,SK2121237085,53044061,Trnava,"Tesco Franchise Stores SR, s. r. o.",,7310,Veterná,b'\x01',,88821212370850017,Slovensko,Bratislava,82109,1,Mliekarenská,,STANDARD,gbch218P1RlFUOzHPhKr6xBebBT7+oUIGIFfbqfAYCVui1XWACvgd4oeXrz3yYNoOiwG4DmvKJ9A8p/Te65vdeXx/sI+Nr0V33OzN0hbqnjBN7/XLymEXZvT3CjaAO5GDJoLzrAJY4ghiYeDOF5AoJXJgdJ2iRQBsUYnqy32GqFIU3FY6h41duGc8Ah/dlvQK2NlYEwnUK62wYCpsFeVvWCdahUZpKp7GdcCjluwq239qXPTV4X5IVqSa+AofuIx3gkjfjKPbiht9O0UAqpwD6ptWpW0zAcYUhmX25hJTd3NYhJXtkmh9lAb39sf9JwnuFKgp7qlHuNk8ptV69HOJQ==,Stravovanie/null,17,21,2023-12-20 08:22:45,2024-01-12 08:06:30,7,7
296,O-1C86C61CEAB54FAE86C61CEAB54FAE61,50651439,88821204201810002,11.12.2023 22:49:05,11.12.2023 22:49:05,,2120420181,SK2120420181,,5486F220-F5E34C82-7303C334-7AFF4AB3-CCFC240C,b'\x00',,269,PD,0.0,35.73,39.3,0.0,0.0,3.57,20.0,10.0,b'\x00',4,Slovensko,2120420181,SK2120420181,50651439,Bratislava - mestská časť Staré Mesto,CORK GROUP s. r. o.,,,Panská,b'\x01',,88821204201810002,Slovensko,Bratislava,81101,4,Panská,,STANDARD,BeR42sP9edcv7k/5rPWIgVAb/OESN4Of5vQjS7bUfZaY5lVCVQKtOc+Ik2GCw9wd57WPSj+glB8H3rj1yybh7SpcHHBuyvSjJeJJr9m7niruRdlC1evv3l3JAmTe9sc8svuHa7V4ZWIOCYeVPx24b4C/ywB9bFX8KQV4+oZz/1pnu5yEYXhecFOmD0j1vJ8NnMPlpNgIVDav+woKwxZqv+RYvOxMh5Ryr3MriyYJmALL97eNmeef+W1r/9SEzCN0Lo8FR8+9XBDUsGlXurrGr7VcI9SqIsCm7DaifQbBzd/WfQ+zKpXcifxee9aFVVDlha+3mKBGl0gTqPlzGZfbpA==,,114,128,2023-12-20 08:22:56,2023-12-20 08:22:56,7,7
297,O-772DC3EFB9F14494ADC3EFB9F1349458,50187317,88821202342040001,15.11.2023 18:55:41,15.11.2023 18:55:41,,2120234204,SK2120234204,,3AE3887E-53DC6016-C04F1E3F-0374820D-EF020932,b'\x00',,160,PD,14.08,,16.9,,2.82,,20.0,,b'\x00',,Slovensko,2120234204,SK2120234204,50187317,Bratislava - mestská časť Ružinov,FABKA s.r.o.,,10,Dohnányho,b'\x01',,88821202342040001,,,,,,,PORTABLE,FEtVGkodA6nlryFkXVyDgmFwqVb9akuhGmnMaZbHCTgXACB/lmAHusypwIRHBFc11ZtJKsJAjxHpb2X80SPrQmDi5j5Dat6w4TbzRirm6P510VrfrD5s7XPtCCF8zxlAUwjJFNxtvYDuqkq1xbhXg1Zn8qPo6va9awox82kGqZGdSnle5tSU2QOe15wI+74WWO4riTSjS82fOfwk9edx4rGMeXX2iAUDm+nWtomO6LJ+TprRyscpOeFBkGUdNaB8IH+BcP7rdlM8/+LksX7suRoUsmGPoQvkiI6yyCvvFM0KZ+ljLj2iKXTYYCORkNni5uuf2gyaHSsXE2aP7PLGgQ==,Bývanie a energie/null,115,129,2023-12-20 08:23:04,2023-12-20 08:23:10,7,7
298,O-7A5B5C48430C4EA49B5C48430CDEA41A,36008303,88820204512680032,17.12.2023 17:09:35,17.12.2023 17:09:35,,2020451268,SK2020451268,,2E9D4281-1AF7D656-0AAAA9A9-399C0B2C-3FE808BF,b'\x00',,1099,PD,4.16,0.0,4.99,0.0,0.83,0.0,20.0,10.0,b'\x00',22,Slovensko,2020451268,SK2020451268,36008303,Žilina,"ALBI, s.r.o.",,8557,Oravská ulica,b'\x01',,88820204512680032,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,an6xNKfyHFBDq7MqKDqxJq4I0Aw+BG0KFJEoL5uom8uGoSMpjc3UCZpPhyXh0RlBddLdid5SsTPgypkpkLZ9Vrq+iK4ZnSZ/hwhY6L66vCvM+JkMmTY3VXg7M96rjcsXUVs74TUALX1n3Zl8j1SbfWbLJiDAArFgwV11Cl9vM/9kjqBlHUGyUVcFsJKbn332ltPd+CSlBmAwSfBhzdvrTorbg+m9Q3tiLtoUiJpZyNj8F4GvwZttmkrIdpI5/hyRKIrXfmSHJV6TR1NoZ/xsMhyb2rlJpQ/NKZkYMxwd3JqCdiE9qXWdn6WtIPYmDM+2dVn1hjtXB7n2izhSpahYZw==,Zábava a oddych/null,45,51,2023-12-20 08:25:27,2023-12-20 08:25:27,7,7
299,O-B8F614EF8C29498DB614EF8C29998DB9,31393781,88820203545340357,17.12.2023 17:01:48,17.12.2023 17:01:48,,2020354534,SK2020354534,,F7217D37-13D25F41-D46363E0-FFB18606-B821DD84,b'\x00',,12001,PD,22.12,0.0,26.55,0.0,4.43,0.0,20.0,10.0,b'\x00',,Slovensko,2020354534,SK2020354534,31393781,Bratislava - mestská časť Rača,"dm drogerie markt, s.r.o.",,18,Na pántoch,b'\x01',,88820203545340357,Slovensko,Bratislava,81109,5,Mlynské Nivy,,STANDARD,D+O8lD/Q5okSAreOeKQL+Vq4vJdzlgsKN4n848CJpZk3DMCuNIf245ubeHbBo8N8qbDkvI6l6bW3sRBYrjqqP6yhCuMyv2oluIyVJdLLb5UfFHHPEBFPFRry5uZu+O8qUWIm5gd8jwVhzHweFkV2hYN0EVySuOmXEzS+ig/b5P6gSjTnUQ5Ua+vrwaPbObJverY150r5Aa2kLnkAtmV4XGbwFLjbTJmqwxymuJ6+NozeiQNHCSEjcGuL8zJ90VpVIZfUAYXSuqi6XFp+Sok/q+B7wQL7QXVX4yNq89daxYiY08Z/+pLLhgdz4Ur7bksHbv9ofqFdCWeu23yWB2RWrA==,Zdravie a osobná starostlivosť/null,16,49,2023-12-20 08:25:36,2023-12-20 08:25:36,7,7
300,O-90D4F38BD609492F94F38BD609592F83,47205083,88820238034520001,18.12.2023 09:50:32,18.12.2023 09:50:32,,2023803452,SK2023803452,,96f8efc0-5d54886d-de047706-87318dfe-3beb1d5d,b'\x00',,226,PD,4.42,,5.31,,0.89,,20.0,,b'\x00',1,Slovensko,2023803452,SK2023803452,47205083,Bratislava - mestská časť Dúbravka,EFLEK s. r. o.,,2626,Plachého,b'\x01',56,88820238034520001,Slovensko,Bratislava,82108,,Košická,,STANDARD,NZs+Lp99Qmj/ORL2amSSHoOi7bVGZyGVjeb721xYkDiOLhK1XURE41fVca9EjnVzMQvwoy8qHmfnkAVjRT7LQPo/ltTCwUbDVVc3lJNyOTcxGNdK5e2XHn62YR9Do30t5LYJGJA7oe2YHvIeFf9rAMaJLqXptjSLC9Y+pxQEAbFPel1isDrGmHSY19z6qnJesA+fkElrdyL34frvbcNKkhi3smLXO1x7PiD/1MXtfvycsem6KsxwJ/z7TGp31Dfn8+o/5YMEW45cI124wCiHU65Tk+lqWPyXOVe4DVuQlZr2UqhD9UAOc8xHbsK/342ZKATMfFsoBlG2w7puORrQsQ==,Zdravie a osobná starostlivosť/null,19,24,2023-12-20 08:25:43,2023-12-20 08:25:43,7,7
301,O-42DB7E712A554C3F9B7E712A55CC3F3C,47205083,88820238034520001,18.12.2023 09:51:13,18.12.2023 09:51:13,,2023803452,SK2023803452,,0a95c1d8-ff40d090-d4ed3da2-c12d2d25-0f2af0ef,b'\x00',,227,PD,22.91,,27.49,,4.58,,20.0,,b'\x00',1,Slovensko,2023803452,SK2023803452,47205083,Bratislava - mestská časť Dúbravka,EFLEK s. r. o.,,2626,Plachého,b'\x01',56,88820238034520001,Slovensko,Bratislava,82108,,Košická,,STANDARD,IJ0Qhp3XF6HHUar1PgV3QS+Wkit6Xg+H4HZylm4jGYM5JUDk8/px5LsEMx53Gf023IUgqiglsecEDsAM2R43rBBPW4P4qA53prEf2diMpwzDOkajGgrDNSZvT6BtWAmBm9PB23hr6xkrN1xArA7z0GGCaVt8TnCzBoklVqI++JmAaErmct51v7kCi7PgXVlh0X2KEJj8uc4VHfFuIr5WJFij251rzZXGgrM1zbk3KWO2spsLMyX9YHtp2uKm03fxOl0l/tXZKcFGzXtX+UGBsV2Hj/h58ROStjBD5NFoRW3Uv5syAa3CySgp3Dre7Y4FvseUU3YLLjqq7NT6Z/E00Q==,Zdravie a osobná starostlivosť/null,19,24,2023-12-20 08:25:48,2023-12-20 08:25:48,7,7
