id,name,item_type,price,vat_rate,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by,is_overridden
1051,Brokolica 500g      ,K,1.99,10.0,fruits-veg/vegetable,3,10,2023-12-06 20:14:42,2023-12-06 20:14:43,7,system,b'\x00'
1052,"Rožok bez ""E"" - DA  ",K,0.13,10.0,pastry/basic,3,10,2023-12-06 20:14:42,2023-12-06 20:14:43,7,system,b'\x00'
1053,Piškóty 250g        ,K,1.09,20.0,snacks/sweet,3,10,2023-12-06 20:14:42,2023-12-06 20:14:43,7,system,b'\x00'
1054,Vianočka            ,K,2.39,20.0,pastry/sweet,3,10,2023-12-06 20:14:42,2023-12-06 20:14:43,7,system,b'\x00'
1055,Bio banány          ,K,1.9884488448844886,20.0,fruits-veg/fruit,3,10,2023-12-06 20:14:42,2023-12-06 20:14:43,7,system,b'\x00'
1056,Persil Prací gél    ,K,16.99,20.0,home/laundry,3,10,2023-12-06 20:14:50,2023-12-06 20:14:50,7,system,b'\x00'
1057,Zľava Lidl Plus     ,Z,-1.17,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1058,Salónky marcipán    ,K,4.99,20.0,snacks/sweet,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1059,Zľava Lidl Plus     ,Z,-0.68,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1060,Šúľance makové      ,K,1.99,20.0,frozen/instant,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1061,Zľava Lidl Plus     ,Z,-0.42,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1062,Mang. Klobása pure  ,K,3.49,20.0,meat/meat-products,3,10,2023-12-06 20:14:50,2024-01-30 09:49:32,7,system,b'\x00'
1063,Zľava Lidl Plus     ,Z,-0.24,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1064,Tuniak sl.olej      ,K,1.79,20.0,basic/canned-fish,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1065,Zľava Lidl Plus     ,Z,-0.19,10.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1066,"Maslo, 250g         ",K,1.99,10.0,dairy/butter,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1067,Zľava Lidl Plus     ,Z,-0.14,10.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1068,Kyslá smotana 14%   ,K,0.89,10.0,dairy/cream,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1069,Bretaň. zmes 350g   ,K,0.79,20.0,home/office,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1070,Zľava Lidl Plus     ,Z,-0.1,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1071,Šunková saláma      ,K,1.49,20.0,meat/meat-products,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1072,Ryža dlhozrnná 1kg  ,K,1.49,20.0,basic/sugar-flour-rice,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1073,Tyčinka jab. banán  ,K,0.69,20.0,snacks/sweet,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1074,Mortadela hydinová  ,K,1.29,20.0,meat/meat-products,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1075,Zľava Lidl Plus     ,Z,-0.09,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1076,Náplň č.baza        ,K,1.09,20.0,snacks/sweet,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1077,Banány              ,K,0.59,20.0,fruits-veg/fruit,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1078,Niva OGT            ,K,0.99,20.0,dairy/cheese,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1079,Zľava Lidl Plus     ,Z,-0.07,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1080,Mandarínky Satsumas ,K,0.989010989010989,20.0,fruits-veg/fruit,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1081,Banány              ,K,1.282527881040892,20.0,fruits-veg/fruit,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1082,Zľava Lidl Plus     ,Z,-0.05,10.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1083,Banány v čokoláde   ,K,0.75,20.0,snacks/sweet,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1084,Zľava Lidl Plus     ,Z,-0.04,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1085,Deva Klasik Retro   ,K,0.22,20.0,drinks/wine,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1086,Jedlá soľ jódovaná  ,K,0.39,20.0,fruits-veg/vegetable,3,10,2023-12-06 20:14:50,2023-12-06 20:14:51,7,system,b'\x00'
1087,Zľava Lidl Plus     ,Z,-0.03,20.0,home/plants-garden,3,10,2023-12-06 20:14:50,2023-12-07 00:54:28,7,system,b'\x00'
1088,Kuk.lupienky 500g   ,K,1.49,20.0,home/maintenence,3,11,2023-12-06 20:15:05,2023-12-06 20:15:06,7,system,b'\x00'
1089,Mandle plátky       ,K,1.25,20.0,fruits-veg/dried-nuts,3,11,2023-12-06 20:15:05,2023-12-06 20:15:06,7,system,b'\x00'
1090,Kešu - med          ,K,1.79,20.0,fruits-veg/dried-nuts,3,11,2023-12-06 20:15:05,2023-12-06 20:15:06,7,system,b'\x00'
1091,Hrozienka 250g      ,K,1.49,20.0,fruits-veg/fruit,3,11,2023-12-06 20:15:05,2023-12-06 20:15:06,7,system,b'\x00'
1092,Tyčinka jab. banán  ,K,0.69,20.0,snacks/sweet,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1093,Čokoládová poleva   ,K,1.59,20.0,pastry/sweet,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1094,Cibuľa 5kg          ,K,3.19,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1095,Hrušky 1kg          ,K,1.79,10.0,fruits-veg/fruit,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1096,Br. krkov. plátky   ,K,7.992831541218637,10.0,meat/meat,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1097,Br. krkov. plátky   ,K,8.0,10.0,meat/meat,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1098,Br. krkov. plátky   ,K,7.985865724381625,10.0,meat/meat,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1099,Čaj priedušky       ,K,1.69,20.0,basic/tea-coffee-soups,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1100,Citróny 750g        ,K,1.39,20.0,home/maintenence,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1101,Snack paprika       ,K,1.49,20.0,snacks/salty,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1102,Trojfarebné cest.   ,K,1.69,20.0,basic/pasta,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1103,Zlaté esíčka 220g   ,K,1.19,20.0,home/maintenence,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1104,Zem. snack kečup    ,K,1.39,20.0,basic/sauces,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1105,Paradajky strapco.  ,K,3.3896396396396393,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1106,"Ružové hrozno, bezj.",K,0.9953161592505855,20.0,fruits-veg/fruit,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1107,Dusená šunka Pure   ,K,1.19,20.0,meat/meat-products,3,11,2023-12-06 20:15:06,2023-12-06 20:15:06,7,system,b'\x00'
1108,Morčacia šunka      ,K,1.69,20.0,meat/meat-products,3,11,2023-12-06 20:15:06,2023-12-06 20:15:07,7,system,b'\x00'
1109,Med-mas. vianočka   ,K,2.59,20.0,pastry/sweet,3,11,2023-12-06 20:15:06,2023-12-06 20:15:07,7,system,b'\x00'
1110,Vafle vaječné       ,K,1.99,20.0,pastry/sweet,3,11,2023-12-06 20:15:06,2023-12-06 20:16:35,7,system,b'\x00'
1111,Lízatko guľaté 8g   ,K,0.19,20.0,dairy/milk,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1112,Bev.kozm.vrec.90ks  ,K,1.09,20.0,drugstore/beauty,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1113,K.Toal.papier 10ks  ,K,4.89,20.0,home/maintenence,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1114,Maoam karam. 110g   ,K,1.15,20.0,basic/canned-fruits-vegetable,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1115,Nimm2 Sml.Shak. 90g ,K,0.99,20.0,snacks/sweet,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1116,Haribo 100g         ,K,0.79,20.0,snacks/sweet,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1117,K.Van.cukor5x20g    ,K,0.59,20.0,basic/sugar-flour-rice,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1118,"Halls 33,5g         ",K,0.75,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1119,Nutella 350g        ,K,3.99,20.0,basic/jams-marmelade-honey,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1120,K.Sleď.par.om.      ,K,1.19,20.0,basic/sauces,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1121,"K.Sleď fil v PO,200g",K,1.59,20.0,snacks/sweet,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1122,Sardin.-par.o.125g  ,K,0.99,20.0,basic/canned-fish,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1123,Kaufland Card       ,Z,-0.4,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1124,ZLT Niva syr 120g   ,K,1.19,20.0,dairy/cheese,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1125,Kaufland Card       ,Z,-0.18,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1126,ZLT zrej. Syr 110g  ,K,1.39,20.0,dairy/cheese,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1127,Kaufland Card       ,Z,-0.2,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1128,K-ZLTSm.nát.nat.200g,K,1.29,20.0,basic/spread,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1129,"ZLT Mlieko 3,6% 1l  ",K,1.19,10.0,dairy/milk,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1130,Kaufland Card       ,Z,-0.36,10.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1131,K.Maslo 250g        ,K,2.19,10.0,dairy/butter,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1132,Kráľ.stehná celé    ,K,5.489296636085626,10.0,meat/meat,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1133,ZLT Kur.Dolné stehná,K,4.193548387096774,10.0,meat/meat,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1134,Kaufland Card       ,Z,-0.51,10.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1135,ZLT Kur.Dolné stehná,K,4.184397163120568,10.0,meat/meat,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1136,Kaufland Card       ,Z,-0.44,10.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1137,Kráľ.stehná celé    ,K,5.489614243323442,10.0,meat/meat,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1138,K.Ryža guľatozrnn1kg,K,1.49,20.0,basic/sugar-flour-rice,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1139,Müsli s jahod.750g  ,K,2.99,20.0,basic/morning,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1140,Babič. kvás.boch405g,K,1.69,20.0,pastry/basic,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1141,KBio. Mrkva 1kg     ,K,1.99,20.0,fruits-veg/vegetable,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1142,"Zl.Baž.´73 0,5l     ",K,1.19,20.0,drinks/beer,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1143,Záloha Plechovka #  ,K,0.15,0.0,drinks/non-alcoholic,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1144,Parad miniroma 250g ,K,1.79,10.0,fruits-veg/vegetable,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1145,Hrozno tm.bezk. 500g,K,1.69,20.0,fruits-veg/fruit,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1146,Kaufland Card       ,Z,-0.1,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1147,Citróny 500g        ,K,0.99,20.0,fruits-veg/fruit,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1148,NamexBieleLup.100g  ,K,1.59,20.0,home/maintenence,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1149,K.Snack solený 125g ,K,1.29,20.0,snacks/salty,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1150,"ZB rad. C-B-M 0,5l  ",K,0.9900000000000001,20.0,drinks/beer,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1151,Kaufland Card       ,Z,-0.6,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1152,"Krušovice10%0,5l    ",K,0.85,20.0,drinks/beer,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1153,"Šariš 12% zlatá 0,5l",K,0.69,20.0,dairy/joghurts,2,62,2023-12-06 20:15:23,2023-12-06 20:15:24,7,system,b'\x00'
1154,VA LEGO Kai Rapt.   ,K,3.99,20.0,free-time/toys,2,62,2023-12-06 20:15:23,2023-12-06 20:15:25,7,system,b'\x00'
1155,Zľava s kupónom     ,Z,-2.7,20.0,pastry/sweet,2,62,2023-12-06 20:15:23,2023-12-07 00:54:28,7,system,b'\x00'
1156,VA LEGO Kvap.jaskyňa,K,3.99,20.0,free-time/toys,2,62,2023-12-06 20:15:23,2023-12-06 20:15:25,7,system,b'\x00'
1157,Zemiaky sladké      ,K,2.6901248581157775,20.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1158,Zľava Lidl Plus     ,Z,-2.11,20.0,home/plants-garden,3,11,2023-12-06 20:16:03,2023-12-07 00:54:28,7,system,b'\x00'
1159,Kubík Baby a-b-r    ,K,0.75,20.0,baby/supplies-hygiene,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1160,Tmavé hrozno bezj.  ,K,2.49,20.0,fruits-veg/fruit,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1161,Bref Pow. Aktiv     ,K,3.99,20.0,home/maintenence,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1162,Bref Power Aktiv    ,K,3.99,20.0,home/cleaning,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1163,Brokolica 500g      ,K,1.89,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1164,Bio banány          ,K,1.991404011461318,20.0,fruits-veg/fruit,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1165,Vieden. párky Pure  ,K,2.29,20.0,meat/meat-products,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1166,Taštička javorová   ,K,0.59,20.0,pastry/sweet,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1167,Tvarohový slimák    ,K,0.69,20.0,dairy/joghurts,3,11,2023-12-06 20:16:03,2024-11-04 07:44:37,7,system,b'\x00'
1168,Čerstvé figy        ,K,0.35,20.0,snacks/sweet,3,11,2023-12-06 20:16:03,2023-12-06 20:16:03,7,system,b'\x00'
1169,Biely jogurt 1kg    ,K,2.19,10.0,dairy/joghurts,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1170,Majonéza Prémium    ,K,2.49,20.0,basic/sauces,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1171,426118 De maska     ,K,1.49,20.0,drugstore/beauty,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1172,Dusená šunka Pure   ,K,1.19,20.0,meat/meat-products,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1173,426117 Čelenka      ,K,1.99,20.0,snacks/sweet,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1174,Paradajky slivkové  ,K,2.69,10.0,fruits-veg/vegetable,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1175,Zemiaky             ,K,1.2906724511930585,10.0,fruits-veg/vegetable,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1176,Banány              ,K,0.8831908831908832,20.0,fruits-veg/fruit,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1177,Teddy´s Hit solený  ,K,0.79,20.0,snacks/salty,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1178,Biele lupienky soľ  ,K,1.29,20.0,snacks/salty,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1179,391559 Darč.papier  ,K,1.19,20.0,home/office,3,10,2023-12-06 20:16:19,2023-12-06 20:16:20,7,system,b'\x00'
1180,Toal. papier recy.  ,K,2.95,20.0,home/maintenence,3,11,2023-12-06 20:16:34,2023-12-06 20:16:34,7,system,b'\x00'
1181,Trubičky araš.krém  ,K,1.29,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:34,7,system,b'\x00'
1182,"Kávenky, 50g        ",K,0.69,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:34,7,system,b'\x00'
1183,Mandle mlieč. čok.  ,K,1.49,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:34,7,system,b'\x00'
1184,Mandle v hor. čok.  ,K,1.49,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:34,7,system,b'\x00'
1185,Venčeky žĺtkové     ,K,0.79,20.0,pastry/salty,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1186,Zemiak.snack slaný  ,K,1.19,20.0,snacks/salty,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1187,Ovoc.cukr.-multip.  ,K,0.35,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1188,Piškóty les.jahody  ,K,0.99,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1189,Teddy´s Hit solený  ,K,0.79,20.0,snacks/salty,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1190,Lies. or. v ml. č.  ,K,1.49,20.0,snacks/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1191,Závin mak           ,K,1.89,20.0,pastry/sweet,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1192,Závin tvaroh        ,K,1.89,20.0,pastry/sweet,3,11,2023-12-06 20:16:34,2024-04-26 06:50:19,7,7,b'\x01'
1193,Tuniak sl.olej      ,K,1.79,20.0,basic/canned-fish,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1194,Parenica neúdená    ,K,1.19,20.0,dairy/cheese,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1195,Čerst.droždie 42g   ,K,0.19,20.0,basic/baking,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1196,Italia Mozarella    ,K,0.89,20.0,dairy/cheese,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1197,Maslo               ,K,1.39,10.0,dairy/butter,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1198,Oravská slanina     ,K,9.916666666666666,20.0,meat/smoked,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1199,Farm.horné stehná   ,K,4.6844319775596075,10.0,meat/meat,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1200,Farm.dolné stehná   ,K,4.68497576736672,10.0,meat/meat,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1201,Smotan. nát. prír.  ,K,1.15,20.0,basic/spread,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1202,Gouda plátkový syr  ,K,0.99,20.0,dairy/cheese,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1203,Uhorky šalátové     ,K,0.99,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1204,Bio cuketa 500g     ,K,1.69,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1205,Biele hrozno 500g   ,K,2.89,20.0,fruits-veg/fruit,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1206,Cibuľa              ,K,1.6887417218543046,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1207,Cesnak              ,K,4.5,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1208,Banány              ,K,1.2927756653992395,20.0,fruits-veg/fruit,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1209,Cherry pa.kríc.650  ,K,2.49,10.0,fruits-veg/vegetable,3,11,2023-12-06 20:16:34,2023-12-06 20:16:35,7,system,b'\x00'
1210,"Solmucol gra 20x1,5g/100mg (sac.)",K,3.99,10.0,snacks/sweet,55,63,2023-12-06 20:16:44,2023-12-06 20:16:44,7,system,b'\x00'
1211,Dr.Muller anginal s islands.lisajn. tbl 16,K,3.79,20.0,health/vitamins-ointments,55,63,2023-12-06 20:16:44,2023-12-06 20:16:44,7,system,b'\x00'
1212,"Dorithricin s príchuťou lesných plodov pas ord 0,5",K,8.89,10.0,health/vitamins-ointments,55,63,2023-12-06 20:16:44,2023-12-06 20:16:44,7,system,b'\x00'
1213,"LIVSANE Repíkovy caj 20x1,5 g (30 g)",K,2.39,20.0,basic/tea-coffee-soups,55,63,2023-12-06 20:16:44,2023-12-06 20:16:44,7,system,b'\x00'
1214,ORBIT SPEARM.DRAŽÉ  ,K,0.69,20.0,home/maintenence,1,64,2023-12-06 20:16:55,2023-12-06 20:16:55,7,system,b'\x00'
1215,PEČ.HAMBUR.6ks      ,K,2.79,20.0,pastry/other,1,64,2023-12-06 20:16:55,2023-12-06 20:16:55,7,system,b'\x00'
1216,FRANCOVKA MODRA 1l,K,3.62,20.0,dairy/cheese,37,42,2023-12-06 20:17:02,2023-12-06 20:17:02,7,system,b'\x00'
1217,"BR MAST 0,5KG",K,2.45,20.0,pastry/sweet,37,42,2023-12-06 20:17:02,2023-12-06 20:17:02,7,system,b'\x00'
1218,PISKOTY OPAVIA 120g,K,1.3,20.0,snacks/sweet,37,42,2023-12-06 20:17:02,2023-12-06 20:17:02,7,system,b'\x00'
1219,Ľadový šalát        ,K,1.09,10.0,fruits-veg/vegetable,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1220,Zľava Lidl Plus     ,Z,-0.1,10.0,home/plants-garden,3,65,2023-12-06 20:17:08,2023-12-07 00:54:28,7,system,b'\x00'
1221,Farfalle            ,K,1.49,20.0,basic/pasta,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1222,Panzani Torti       ,K,1.49,20.0,basic/pasta,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1223,Panzani Kolienka    ,K,1.49,20.0,basic/pasta,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1224,Parad.pretlak 500g  ,K,0.99,20.0,fruits-veg/vegetable,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1225,Múka polohrubá 1kg  ,K,0.59,20.0,basic/sugar-flour-rice,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1226,Múka hladká 00 1kg  ,K,0.59,20.0,basic/sugar-flour-rice,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1227,Lavazza Crema Gus.  ,K,11.99,20.0,frozen/instant,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1228,Náhrob. kahanec L4  ,K,0.69,20.0,dairy/lact-free,3,65,2023-12-06 20:17:08,2023-12-06 20:17:08,7,system,b'\x00'
1229,Kečup jemný         ,K,1.59,20.0,basic/sauces,3,65,2023-12-06 20:17:08,2023-12-06 20:17:09,7,system,b'\x00'
1230,Sladká čili omáčka  ,K,2.49,20.0,basic/sauces,3,65,2023-12-06 20:17:08,2023-12-06 20:17:09,7,system,b'\x00'
1231,Zlatá kukurica      ,K,1.29,20.0,basic/canned-fruits-vegetable,3,65,2023-12-06 20:17:08,2023-12-06 20:17:09,7,system,b'\x00'
